"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L2556","INonGenericListenerCollection<Entry<IMethodDescription, Score>> eventResetOriginHighlight()","org.eclipse.sed.ifl.ide.gui.element.SelectedElementUI.eventResetOriginHighlight()Lorg/eclipse/sed/ifl/util/event/INonGenericListenerCollection;","L2486","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\element\SelectedElementUI.java","221","2","223","3","0","0","0","0","0","0","0","0","26","4","146.165","27.7478","11","10","8.12027","36.5412","134.261","78.515","118.098","69.0632","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2794","void handleEvent(Event e)","org.eclipse.sed.ifl.ide.gui.FilterPart$15.handleEvent(LEvent;)V","L2793","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","661","3","699","4","0","0","0","0","0","0","0","0","220.319","18.1923","15138.9","611.969","149","48","841.05","832.159","75.9084","44.3909","34.9319","20.428","11","1","1","0","0","0","0","0","0","0","35","39","30","1","35","39","30","0","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0"
"L2805","String getIconPath()","org.eclipse.sed.ifl.ide.gui.icon.IconSet.getIconPath()Ljava/lang/String;","L2804","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\icon\IconSet.java","5","2","5","23","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2820","OptionKind(String iconPath)","org.eclipse.sed.ifl.ide.gui.icon.OptionKind.<init>(Ljava/lang/String;)V","L2806","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\icon\OptionKind.java","14","2","16","3","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2823","String getIconPath()","org.eclipse.sed.ifl.ide.gui.icon.OptionKind.getIconPath()Ljava/lang/String;","L2806","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\icon\OptionKind.java","18","2","21","3","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2839","ScoreStatus(String iconPath)","org.eclipse.sed.ifl.ide.gui.icon.ScoreStatus.<init>(Ljava/lang/String;)V","L2828","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\icon\ScoreStatus.java","8","2","10","3","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2277","String getIconPath()","org.eclipse.sed.ifl.ide.gui.icon.ScoreStatus.getIconPath()Ljava/lang/String;","L2828","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\icon\ScoreStatus.java","12","2","15","3","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","2","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2852","String getColumnText(Object obj, int index)","org.eclipse.sed.ifl.ide.gui.MainPart$ViewLabelProvider.getColumnText(Ljava/lang/Object;I)Ljava/lang/String;","L2850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\MainPart.java","42","3","45","4","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","111.374","65.1313","1","0","0","0","0","0","0","0","0","0","4","4","1","2","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2855","Image getColumnImage(Object obj, int index)","org.eclipse.sed.ifl.ide.gui.MainPart$ViewLabelProvider.getColumnImage(LObject;I)LImage;","L2850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\MainPart.java","47","3","50","4","0","0","0","0","0","0","0","0","33.2842","6","279.627","42.7615","13","12","15.5348","46.6045","128.335","75.0498","109.55","64.0641","1","0","0","0","1","0","0","0","0","0","4","4","1","2","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2858","Image getImage(Object obj)","org.eclipse.sed.ifl.ide.gui.MainPart$ViewLabelProvider.getImage(LObject;)LImage;","L2850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\MainPart.java","52","3","55","4","0","0","0","0","0","0","0","0","24.4064","3.5","139.521","26.9005","12","10","7.75117","39.8631","129.148","75.525","110.722","64.7495","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3267","void propertyChange(PropertyChangeEvent event)","org.eclipse.sed.ifl.ide.preferences.IFLPreferencePage$4.propertyChange(LPropertyChangeEvent;)V","L3266","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\preferences\IFLPreferencePage.java","200","3","205","4","0","0","0","0","0","0","0","0","42.8086","11","879.499","91.796","21","14","48.8611","79.9545","125.528","73.4085","137.436","80.3718","1","0","0","0","1","0.2","1","0","0.2","1","4","6","1","1","4","6","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3276","void modifyText(ModifyEvent e)","org.eclipse.sed.ifl.ide.preferences.IFLPreferencePage$5.modifyText(LModifyEvent;)V","L3275","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\preferences\IFLPreferencePage.java","211","3","214","4","0","0","0","0","0","0","0","0","28.7549","4","166.053","30.2109","12","11","9.22515","41.5132","128.937","75.4016","110.417","64.5716","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3279","void modifyText(ModifyEvent e)","org.eclipse.sed.ifl.ide.preferences.IFLPreferencePage$6.modifyText(LModifyEvent;)V","L3278","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\preferences\IFLPreferencePage.java","220","3","223","4","0","0","0","0","0","0","0","0","28.7549","4","166.053","30.2109","12","11","9.22515","41.5132","128.937","75.4016","110.417","64.5716","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L1844","Natures(String value)","org.eclipse.sed.ifl.ide.accessor.source.CodeEntityAccessor$Natures.<init>(Ljava/lang/String;)V","L1836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\accessor\source\CodeEntityAccessor.java","49","3","51","4","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L1847","String getValue()","org.eclipse.sed.ifl.ide.accessor.source.CodeEntityAccessor$Natures.getValue()Ljava/lang/String;","L1836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\accessor\source\CodeEntityAccessor.java","53","3","55","4","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2671","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$1.widgetSelected(LSelectionEvent;)V","L2670","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","203","4","209","5","1","1","1","1","1","1","7","7","39.5098","5.33333","487.341","61.9283","24","14","27.0745","91.3765","115.768","67.7008","91.4193","53.4616","1","0","0","0","1","0","0","0","0","0","7","7","4","1","7","7","4","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0"
"L2674","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$1.widgetDefaultSelected(LSelectionEvent;)V","L2670","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","211","4","214","5","1","1","1","1","1","1","4","3","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","4","0","1","3","4","0","0","0","7","0","1","0","5","0","0","0","0","2","1","0","0","0","0","0","0"
"L2679","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$2.widgetSelected(LSelectionEvent;)V","L2678","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","234","4","237","5","1","3","3","3","1","1","4","4","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0"
"L2681","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$2.widgetDefaultSelected(LSelectionEvent;)V","L2678","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","239","4","241","5","1","3","3","3","1","1","3","3","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","7","0","1","0","5","0","0","0","0","2","1","0","0","0","0","0","0"
"L2684","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$3.widgetSelected(LSelectionEvent;)V","L2683","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","251","4","254","5","1","4","4","4","1","1","4","4","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0"
"L2686","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$3.widgetDefaultSelected(LSelectionEvent;)V","L2683","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","256","4","258","5","1","4","4","4","1","1","3","3","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","7","0","1","0","5","0","0","0","0","2","1","0","0","0","0","0","0"
"L2689","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$4.widgetSelected(LSelectionEvent;)V","L2688","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","269","4","272","5","1","3","3","3","1","1","4","4","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0"
"L2691","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$4.widgetDefaultSelected(LSelectionEvent;)V","L2688","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","274","4","276","5","1","3","3","3","1","1","3","3","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","3","0","1","3","3","0","0","0","7","0","1","0","5","0","0","0","0","2","1","0","0","0","0","0","0"
"L2694","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$5.widgetSelected(LSelectionEvent;)V","L2693","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","287","4","295","5","0","0","0","0","0","0","0","0","52.5293","6.75","993.253","99.5497","36","17","55.1807","147.149","109.219","63.871","81.9713","47.9365","1","0","0","0","2","0","0","0","0","0","9","9","6","1","9","9","6","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2696","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$5.widgetDefaultSelected(LSelectionEvent;)V","L2693","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","297","4","301","5","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","159.498","93.2739","1","0","0","0","0","0.25","1","0","0.25","1","3","5","0","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2699","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$6.widgetSelected(LSelectionEvent;)V","L2698","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","311","6","317","7","1","1","1","1","1","1","7","6","46.0537","6.875","510.338","63.8614","19","15","28.3521","74.2309","119.346","69.7931","96.5811","56.4802","1","0","0","0","2","0","0","0","0","0","6","7","3","1","6","7","3","0","0","7","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0"
"L2701","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$6.widgetDefaultSelected(LSelectionEvent;)V","L2698","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","319","6","323","7","1","1","1","1","1","1","5","3","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","159.498","93.2739","1","0","0","0","0","0.25","1","0","0.25","1","3","5","0","1","3","5","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L2704","void handleEvent(Event event)","org.eclipse.sed.ifl.ide.gui.FilterPart$7.handleEvent(LEvent;)V","L2703","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","332","4","340","5","0","0","0","0","0","0","0","0","75.6096","12.8","1911.54","154.024","34","21","106.196","149.339","108.913","63.6916","81.6305","47.7371","2","1","1","0","4","0","0","0","0","0","9","9","5","1","9","9","5","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2713","void widgetSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$8.widgetSelected(LSelectionEvent;)V","L2712","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","348","4","354","5","0","0","0","0","0","0","0","0","59.7154","9.1","1062.5","104.124","28","18","59.0276","116.758","114.494","66.9554","89.5805","52.3863","1","0","0","0","4","0","0","0","0","0","7","7","4","1","7","7","4","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2715","void widgetDefaultSelected(SelectionEvent e)","org.eclipse.sed.ifl.ide.gui.FilterPart$8.widgetDefaultSelected(LSelectionEvent;)V","L2712","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","356","4","359","5","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","0","0","0","0","0","0","0","3","4","0","1","3","4","0","0","0","2","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
